0.29	-0.102	-0.393	-0.093	0.342	-0.247	0.407	0.017	0.127	0.348	-0.088	-0.124
0.304	-0.1	-0.404	-0.102	0.353	-0.252	0.403	0.012	0.122	0.344	-0.092	-0.128
0.32	-0.092	-0.413	-0.114	0.366	-0.253	0.402	0.011	0.12	0.342	-0.096	-0.131
0.334	-0.088	-0.423	-0.122	0.378	-0.256	0.397	0.008	0.118	0.34	-0.099	-0.134
0.326	-0.09	-0.416	-0.117	0.37	-0.254	0.402	0.012	0.121	0.342	-0.099	-0.134
0.325	-0.09	-0.416	-0.117	0.37	-0.253	0.402	0.011	0.121	0.341	-0.101	-0.135
0.331	-0.089	-0.42	-0.12	0.375	-0.255	0.398	0.009	0.121	0.342	-0.101	-0.135
0.321	-0.085	-0.406	-0.117	0.363	-0.245	0.396	0.008	0.119	0.339	-0.102	-0.135
0.305	-0.08	-0.386	-0.113	0.345	-0.233	0.399	0.009	0.122	0.34	-0.101	-0.132
0.292	-0.083	-0.376	-0.104	0.334	-0.229	0.402	0.013	0.126	0.343	-0.098	-0.13
0.29	-0.084	-0.374	-0.103	0.333	-0.229	0.401	0.012	0.127	0.344	-0.095	-0.128
0.31	-0.067	-0.378	-0.121	0.344	-0.222	0.405	0.015	0.131	0.348	-0.09	-0.122
0.307	-0.064	-0.372	-0.121	0.34	-0.218	0.404	0.017	0.134	0.35	-0.087	-0.121
0.298	-0.067	-0.365	-0.116	0.331	-0.215	0.391	0.01	0.128	0.35	-0.089	-0.123
0.31	-0.064	-0.375	-0.122	0.343	-0.22	0.376	0.001	0.121	0.343	-0.097	-0.128
0.313	-0.069	-0.382	-0.121	0.347	-0.225	0.366	-0.006	0.116	0.338	-0.102	-0.132
0.319	-0.07	-0.389	-0.124	0.353	-0.229	0.35	-0.011	0.114	0.338	-0.102	-0.13
0.319	-0.082	-0.402	-0.118	0.36	-0.242	0.337	-0.013	0.112	0.339	-0.1	-0.127
0.312	-0.086	-0.4	-0.113	0.355	-0.243	0.338	-0.017	0.111	0.336	-0.103	-0.13
0.319	-0.085	-0.405	-0.117	0.361	-0.244	0.342	-0.018	0.108	0.335	-0.105	-0.133
0.317	-0.089	-0.406	-0.114	0.361	-0.247	0.347	-0.018	0.106	0.335	-0.105	-0.131
0.309	-0.086	-0.396	-0.112	0.352	-0.24	0.357	-0.013	0.111	0.337	-0.101	-0.123
0.315	-0.087	-0.402	-0.114	0.358	-0.244	0.357	-0.009	0.112	0.34	-0.099	-0.12
0.318	-0.091	-0.409	-0.113	0.363	-0.251	0.348	-0.014	0.111	0.339	-0.098	-0.121
0.322	-0.091	-0.413	-0.115	0.367	-0.252	0.342	-0.018	0.111	0.34	-0.096	-0.121
0.324	-0.092	-0.416	-0.116	0.369	-0.254	0.334	-0.017	0.111	0.342	-0.093	-0.12
0.324	-0.09	-0.414	-0.117	0.369	-0.252	0.333	-0.018	0.111	0.342	-0.092	-0.12
0.336	-0.081	-0.417	-0.127	0.376	-0.248	0.333	-0.021	0.111	0.342	-0.093	-0.122
0.339	-0.074	-0.414	-0.132	0.377	-0.244	0.33	-0.021	0.112	0.343	-0.092	-0.123
0.334	-0.075	-0.409	-0.129	0.371	-0.242	0.332	-0.022	0.114	0.345	-0.089	-0.121
0.333	-0.07	-0.404	-0.13	0.368	-0.237	0.331	-0.021	0.118	0.35	-0.084	-0.117
0.333	-0.07	-0.404	-0.131	0.368	-0.237	0.331	-0.02	0.118	0.352	-0.081	-0.113
0.339	-0.081	-0.42	-0.128	0.379	-0.251	0.33	-0.021	0.116	0.35	-0.083	-0.115
0.349	-0.086	-0.435	-0.131	0.392	-0.261	0.331	-0.018	0.117	0.347	-0.083	-0.117
0.347	-0.093	-0.441	-0.126	0.394	-0.268	0.334	-0.019	0.114	0.343	-0.085	-0.117
0.329	-0.105	-0.434	-0.112	0.382	-0.27	0.337	-0.018	0.113	0.343	-0.084	-0.115
0.335	-0.093	-0.428	-0.12	0.381	-0.261	0.346	-0.007	0.122	0.352	-0.074	-0.105
0.343	-0.08	-0.423	-0.131	0.383	-0.252	0.353	-0.005	0.126	0.356	-0.07	-0.1
0.339	-0.086	-0.426	-0.126	0.382	-0.256	0.342	-0.017	0.116	0.347	-0.079	-0.11
0.35	-0.08	-0.43	-0.135	0.391	-0.255	0.338	-0.024	0.106	0.339	-0.086	-0.114
0.35	-0.073	-0.424	-0.138	0.387	-0.248	0.346	-0.018	0.11	0.339	-0.087	-0.114
0.346	-0.084	-0.429	-0.131	0.388	-0.257	0.346	-0.014	0.113	0.337	-0.088	-0.115
0.346	-0.089	-0.436	-0.128	0.391	-0.263	0.353	-0.006	0.118	0.34	-0.085	-0.112
0.338	-0.091	-0.429	-0.122	0.384	-0.261	0.366	0.012	0.132	0.351	-0.076	-0.104
0.358	-0.088	-0.447	-0.134	0.402	-0.268	0.367	0.014	0.133	0.35	-0.076	-0.103
0.376	-0.092	-0.469	-0.141	0.422	-0.281	0.364	0.011	0.13	0.346	-0.081	-0.107
0.357	-0.102	-0.459	-0.128	0.408	-0.28	0.366	0.013	0.129	0.347	-0.083	-0.111
0.361	-0.105	-0.467	-0.128	0.414	-0.286	0.36	0.009	0.123	0.343	-0.087	-0.114
0.377	-0.105	-0.482	-0.135	0.429	-0.293	0.351	0.003	0.118	0.34	-0.088	-0.114
0.371	-0.101	-0.472	-0.135	0.421	-0.286	0.347	-0.003	0.117	0.34	-0.088	-0.112
0.353	-0.103	-0.458	-0.124	0.406	-0.281	0.351	-0.004	0.117	0.343	-0.084	-0.108
0.341	-0.109	-0.45	-0.115	0.395	-0.28	0.351	-0.008	0.114	0.342	-0.084	-0.107
0.346	-0.113	-0.46	-0.116	0.403	-0.286	0.338	-0.022	0.102	0.331	-0.09	-0.114
0.354	-0.117	-0.471	-0.118	0.412	-0.294	0.329	-0.032	0.094	0.323	-0.096	-0.118
0.37	-0.109	-0.48	-0.13	0.425	-0.294	0.327	-0.035	0.091	0.319	-0.101	-0.117
0.353	-0.111	-0.465	-0.12	0.408	-0.288	0.325	-0.035	0.089	0.319	-0.101	-0.115
0.337	-0.126	-0.463	-0.105	0.399	-0.294	0.321	-0.038	0.086	0.316	-0.102	-0.116
0.335	-0.14	-0.475	-0.098	0.405	-0.307	0.321	-0.04	0.083	0.312	-0.105	-0.113
0.323	-0.14	-0.463	-0.091	0.393	-0.301	0.333	-0.029	0.091	0.32	-0.097	-0.104
0.331	-0.14	-0.471	-0.095	0.401	-0.306	0.337	-0.024	0.095	0.32	-0.093	-0.102
0.321	-0.147	-0.469	-0.086	0.395	-0.308	0.338	-0.025	0.091	0.317	-0.097	-0.105
0.308	-0.15	-0.459	-0.079	0.383	-0.305	0.331	-0.033	0.086	0.312	-0.102	-0.113
0.318	-0.15	-0.469	-0.084	0.394	-0.31	0.326	-0.036	0.084	0.31	-0.102	-0.114
0.339	-0.133	-0.472	-0.103	0.406	-0.303	0.336	-0.025	0.091	0.319	-0.095	-0.106
0.333	-0.139	-0.472	-0.097	0.403	-0.305	0.336	-0.029	0.088	0.314	-0.099	-0.111
0.33	-0.146	-0.476	-0.091	0.403	-0.311	0.335	-0.036	0.084	0.309	-0.102	-0.114
0.328	-0.139	-0.467	-0.094	0.397	-0.303	0.339	-0.033	0.086	0.309	-0.104	-0.115
0.316	-0.152	-0.469	-0.082	0.392	-0.31	0.34	-0.033	0.084	0.304	-0.111	-0.123
0.33	-0.157	-0.488	-0.086	0.409	-0.323	0.338	-0.035	0.079	0.3	-0.116	-0.128
0.318	-0.166	-0.484	-0.075	0.401	-0.326	0.343	-0.034	0.082	0.302	-0.116	-0.13
0.312	-0.171	-0.484	-0.07	0.398	-0.328	0.345	-0.032	0.081	0.302	-0.116	-0.13
0.314	-0.168	-0.482	-0.072	0.398	-0.326	0.341	-0.038	0.074	0.299	-0.117	-0.129
0.302	-0.166	-0.469	-0.068	0.386	-0.318	0.343	-0.04	0.074	0.3	-0.118	-0.131
0.307	-0.164	-0.472	-0.071	0.39	-0.318	0.343	-0.041	0.074	0.303	-0.118	-0.131
0.304	-0.167	-0.473	-0.068	0.389	-0.321	0.347	-0.035	0.076	0.303	-0.12	-0.133
0.289	-0.176	-0.467	-0.056	0.378	-0.322	0.355	-0.029	0.08	0.303	-0.12	-0.139
0.28	-0.189	-0.469	-0.045	0.374	-0.329	0.354	-0.035	0.077	0.301	-0.122	-0.144
0.284	-0.188	-0.473	-0.048	0.378	-0.331	0.354	-0.035	0.077	0.302	-0.122	-0.143
0.292	-0.19	-0.483	-0.051	0.388	-0.337	0.355	-0.036	0.076	0.3	-0.121	-0.142
0.29	-0.203	-0.495	-0.043	0.393	-0.349	0.352	-0.041	0.07	0.291	-0.129	-0.148
0.288	-0.206	-0.495	-0.041	0.392	-0.35	0.35	-0.042	0.062	0.282	-0.136	-0.154
0.293	-0.204	-0.499	-0.043	0.396	-0.351	0.354	-0.039	0.059	0.279	-0.137	-0.154
0.271	-0.216	-0.488	-0.027	0.38	-0.352	0.362	-0.03	0.065	0.283	-0.134	-0.152
0.26	-0.221	-0.481	-0.019	0.37	-0.35	0.365	-0.027	0.066	0.286	-0.133	-0.151
0.265	-0.223	-0.488	-0.021	0.377	-0.355	0.359	-0.03	0.065	0.28	-0.137	-0.155
0.266	-0.223	-0.489	-0.021	0.378	-0.356	0.36	-0.029	0.066	0.28	-0.135	-0.154
0.269	-0.221	-0.49	-0.024	0.38	-0.355	0.36	-0.026	0.068	0.279	-0.134	-0.153
0.26	-0.234	-0.494	-0.013	0.377	-0.363	0.354	-0.034	0.062	0.272	-0.139	-0.16
0.267	-0.233	-0.5	-0.017	0.383	-0.366	0.353	-0.042	0.057	0.269	-0.141	-0.16
0.283	-0.217	-0.502	-0.033	0.393	-0.359	0.355	-0.041	0.059	0.271	-0.14	-0.158
0.286	-0.21	-0.498	-0.037	0.392	-0.354	0.361	-0.034	0.066	0.277	-0.136	-0.152
0.289	-0.212	-0.502	-0.038	0.396	-0.357	0.364	-0.033	0.067	0.278	-0.136	-0.151
0.306	-0.209	-0.516	-0.048	0.411	-0.362	0.361	-0.04	0.06	0.273	-0.143	-0.157
0.297	-0.208	-0.507	-0.044	0.402	-0.357	0.365	-0.037	0.064	0.276	-0.141	-0.153
0.274	-0.217	-0.492	-0.028	0.383	-0.354	0.369	-0.034	0.064	0.277	-0.14	-0.151
0.285	-0.216	-0.502	-0.034	0.394	-0.358	0.37	-0.033	0.064	0.274	-0.14	-0.154
0.296	-0.214	-0.512	-0.041	0.405	-0.363	0.37	-0.034	0.064	0.274	-0.141	-0.154
0.291	-0.213	-0.506	-0.038	0.399	-0.359	0.374	-0.029	0.067	0.279	-0.138	-0.152
0.288	-0.207	-0.496	-0.04	0.392	-0.351	0.381	-0.022	0.073	0.286	-0.135	-0.148
0.289	-0.208	-0.498	-0.04	0.394	-0.353	0.38	-0.025	0.071	0.284	-0.137	-0.153
0.297	-0.208	-0.507	-0.043	0.402	-0.357	0.374	-0.029	0.068	0.281	-0.14	-0.159
0.308	-0.201	-0.51	-0.054	0.409	-0.355	0.372	-0.028	0.069	0.281	-0.14	-0.155
0.295	-0.21	-0.506	-0.042	0.401	-0.358	0.369	-0.028	0.068	0.28	-0.141	-0.158
0.283	-0.223	-0.506	-0.03	0.395	-0.364	0.368	-0.032	0.066	0.277	-0.146	-0.162
0.29	-0.217	-0.509	-0.036	0.4	-0.363	0.363	-0.035	0.061	0.273	-0.15	-0.166
0.284	-0.216	-0.501	-0.034	0.393	-0.359	0.362	-0.035	0.062	0.273	-0.149	-0.166
0.269	-0.221	-0.49	-0.024	0.379	-0.355	0.366	-0.032	0.065	0.275	-0.147	-0.163
0.264	-0.224	-0.488	-0.019	0.376	-0.355	0.369	-0.032	0.066	0.278	-0.145	-0.162
0.282	-0.213	-0.496	-0.034	0.389	-0.354	0.371	-0.029	0.07	0.28	-0.143	-0.158
0.282	-0.215	-0.498	-0.033	0.39	-0.356	0.37	-0.027	0.07	0.281	-0.143	-0.156
0.274	-0.216	-0.491	-0.028	0.383	-0.354	0.379	-0.021	0.075	0.287	-0.139	-0.152
0.28	-0.209	-0.489	-0.035	0.384	-0.349	0.381	-0.018	0.079	0.29	-0.137	-0.151
0.274	-0.213	-0.487	-0.03	0.381	-0.35	0.381	-0.018	0.079	0.29	-0.14	-0.154
0.27	-0.214	-0.484	-0.028	0.377	-0.349	0.381	-0.019	0.077	0.29	-0.14	-0.155
0.27	-0.215	-0.485	-0.027	0.378	-0.35	0.379	-0.018	0.078	0.291	-0.137	-0.154
0.273	-0.215	-0.49	-0.029	0.382	-0.352	0.38	-0.016	0.081	0.292	-0.135	-0.153
0.275	-0.216	-0.492	-0.029	0.384	-0.354	0.382	-0.017	0.077	0.289	-0.14	-0.157
0.278	-0.216	-0.495	-0.03	0.387	-0.355	0.384	-0.018	0.076	0.284	-0.143	-0.163
0.274	-0.217	-0.492	-0.028	0.383	-0.355	0.386	-0.018	0.076	0.283	-0.142	-0.163
0.27	-0.217	-0.488	-0.026	0.379	-0.352	0.386	-0.018	0.075	0.282	-0.143	-0.161
0.273	-0.21	-0.484	-0.03	0.378	-0.347	0.387	-0.018	0.077	0.283	-0.142	-0.16
0.278	-0.207	-0.486	-0.034	0.382	-0.346	0.389	-0.013	0.082	0.287	-0.138	-0.157
0.278	-0.211	-0.49	-0.033	0.384	-0.35	0.385	-0.018	0.078	0.284	-0.14	-0.158
0.264	-0.216	-0.481	-0.024	0.372	-0.348	0.381	-0.021	0.075	0.283	-0.141	-0.157
0.252	-0.223	-0.475	-0.015	0.363	-0.348	0.379	-0.019	0.078	0.286	-0.139	-0.157
0.243	-0.233	-0.477	-0.005	0.36	-0.354	0.37	-0.022	0.077	0.284	-0.141	-0.16
0.256	-0.231	-0.487	-0.012	0.371	-0.358	0.366	-0.021	0.078	0.286	-0.139	-0.157
0.268	-0.217	-0.485	-0.025	0.377	-0.351	0.368	-0.019	0.079	0.285	-0.139	-0.157
0.271	-0.209	-0.48	-0.03	0.375	-0.345	0.37	-0.019	0.08	0.284	-0.141	-0.159
0.275	-0.205	-0.481	-0.035	0.378	-0.344	0.374	-0.018	0.084	0.286	-0.139	-0.159
0.272	-0.205	-0.478	-0.033	0.374	-0.342	0.377	-0.018	0.085	0.288	-0.14	-0.16
0.275	-0.21	-0.486	-0.032	0.38	-0.348	0.378	-0.018	0.085	0.288	-0.141	-0.161
0.271	-0.219	-0.491	-0.025	0.381	-0.355	0.376	-0.018	0.085	0.284	-0.145	-0.164
0.276	-0.224	-0.5	-0.025	0.388	-0.362	0.379	-0.013	0.085	0.281	-0.15	-0.168
0.287	-0.227	-0.515	-0.03	0.401	-0.37	0.385	-0.006	0.083	0.276	-0.155	-0.17
0.277	-0.238	-0.516	-0.018	0.396	-0.377	0.399	0.013	0.093	0.276	-0.154	-0.169
0.271	-0.245	-0.517	-0.012	0.394	-0.382	0.416	0.041	0.108	0.28	-0.155	-0.172
0.273	-0.253	-0.527	-0.009	0.4	-0.39	0.439	0.073	0.125	0.28	-0.159	-0.175
0.269	-0.26	-0.529	-0.004	0.399	-0.394	0.466	0.111	0.148	0.282	-0.163	-0.178
0.26	-0.272	-0.532	0.007	0.396	-0.402	0.49	0.15	0.172	0.282	-0.171	-0.188
0.27	-0.279	-0.549	0.005	0.409	-0.414	0.517	0.19	0.201	0.289	-0.172	-0.192
